"code","name","income_pc_relative_2009","income_pc_relative_2010","income_pc_relative_2011","income_pc_relative_2012","income_pc_relative_2013","income_pc_relative_2014","income_pc_relative_2015","income_pc_relative_2016","income_pc_relative_2017","income_pc_relative_2018","income_pc_relative_2019"
"2062000","Powiat m.£om¿a",97.22,96.85,107.01,102.98,103.9,104.68,100.53,99.25,100.65,99.55,96.53
"2063000","Powiat m.Suwa³ki",94.43,91.82,93.27,95.07,96.84,95.17,94.18,94.57,92.04,93.14,91.33
"2201000","Powiat bytowski",47.28,47.75,50.28,50.36,54.18,55.67,54.03,55.37,55.3,59.88,59.01
"2202000","Powiat chojnicki",50.33,49.83,54.08,55.96,54.89,56.63,58.75,60.01,62.62,61.3,61.01
"2203000","Powiat cz³uchowski",44.23,46.43,49.63,50.74,50.6,51.34,51.14,51.75,50.27,52.73,53.3
"2204000","Powiat gdañski",98.26,103.64,97.94,89.03,96.74,94.54,93.87,96.18,95.64,94.78,97.42
"2205000","Powiat kartuski",61.39,62.34,63.04,63.82,64.98,65.39,64.99,70.08,72.02,70.4,72.36
"2206000","Powiat koœcierski",49.62,49.65,50.38,50.74,51.1,52.21,52.58,54.31,55.12,53.9,53.53
"2207000","Powiat kwidzyñski",64.97,65.76,62.66,66.81,65.85,60.43,61.45,62.09,64.03,64.02,71.33
"2208000","Powiat lêborski",62.83,61.25,59.81,61.33,62.64,62.93,63.48,62.97,62.95,62.43,64.17
"2209000","Powiat malborski",57.27,58.62,62.85,63.34,61.9,62.01,61.22,61.56,62.71,62.49,60.22
"2210000","Powiat nowodworski",41.11,46.25,44.86,46.54,47.16,47.76,47.32,53.33,55.77,53.94,52.11
"2211000","Powiat pucki",68.08,65.11,65.62,69.16,67.87,67.85,69.96,70.02,72.41,71.48,71.88
"2212000","Powiat s³upski",52.99,54.88,55.38,57.61,60.47,60.4,63.15,64.59,66.6,66.28,66.61
"2213000","Powiat starogardzki",58.54,58.44,61.09,56.74,58.6,59.23,58.86,60.4,62.2,65.69,64.71
"2214000","Powiat tczewski",60.12,63.58,65.3,64.77,66.32,68.22,67.03,67.62,66.67,67.23,67.47
"2215000","Powiat wejherowski",73.64,72.41,73.23,71.65,71.78,72.32,72.88,73.78,74.28,73.79,72.72
"2216000","Powiat sztumski",39.49,42.74,44.52,45.49,44.7,44.94,45.86,44.72,45.15,45.84,45.89
"2261000","Powiat m.Gdañsk",173.69,176.13,175.49,166.23,172.49,170.67,172.39,169.47,169.87,169.21,174.22
"2262000","Powiat m.Gdynia",181.37,181.6,168.97,166.58,168.75,170.11,165.48,163.67,168.1,164.01,154.72
"2263000","Powiat m.S³upsk",141.3,119.16,119.23,120.72,118.61,116.61,116.88,114.5,110.7,108.84,107.76
"2264000","Powiat m.Sopot",273.09,273.3,267.18,236.51,235.63,234.91,227.78,233.25,227.07,222.48,241.38
"2401000","Powiat bêdziñski",96.92,99.87,100.91,100.36,102.04,101.61,100.77,99,98.12,96.29,95.51
"2402000","Powiat bielski",85.84,89.24,89.97,93.68,94.91,95.05,96.01,97.11,99.41,97.86,99.15
"2403000","Powiat cieszyñski",77.22,78.67,80.38,81.88,84.02,85.84,84.52,83.76,81.9,82.83,80.98
"2404000","Powiat czêstochowski",58.94,59.86,61.84,64.03,65.23,66.4,66.58,66.44,65.11,67.29,67.89
"2405000","Powiat gliwicki",77.6,79.9,83.95,84.28,85.63,90.62,89.77,88.8,91.36,86.24,90.29
"2406000","Powiat k³obucki",57.9,59.39,60.27,64.19,64.09,64.38,66.19,67.77,69.16,72.51,74.56
"2407000","Powiat lubliniecki",62.21,63.66,62.85,65.12,66.45,68.95,67.58,68.17,66.31,66.56,68.52
"2408000","Powiat miko³owski",109.89,114.41,119.32,115.3,117.72,117.7,117.9,115.39,113.76,110.52,110.2
"2409000","Powiat myszkowski",63.38,65.9,67.81,68.73,71.29,71.65,74.7,74.43,72.19,74.14,76.44
"2410000","Powiat pszczyñski",96.85,105.66,109.02,104.5,102.27,104.91,103.15,97.78,97.98,93.35,96.87
"2411000","Powiat raciborski",64.22,66.37,66.67,69.44,68.73,71.43,68.01,68.71,66.28,66.89,64.68
"2412000","Powiat rybnicki",76.08,81.15,84.87,88.21,90.51,95.14,91.61,89.45,84.12,83.98,81.53
"2413000","Powiat tarnogórski",87.91,90.6,90.72,92.95,93.8,96.75,96.77,97.92,95.93,94.27,92.63
"2414000","Powiat bieruñsko-lêdziñski",93.74,101.8,111.2,111.49,109.47,113.34,112.78,108.34,106.14,104.18,103.55
"2415000","Powiat wodzis³awski",82,84.04,89.77,90.33,92.56,95.54,94.23,89.52,85.97,83.23,79.22
"2416000","Powiat zawierciañski",69.64,73.44,75.33,74.81,76.78,78.12,76.37,76.81,76.55,77.35,74.91
"2417000","Powiat ¿ywiecki",67.91,67.83,69.36,68.81,69.31,70.5,69.24,69.4,69.6,71.05,70.05
"2461000","Powiat m.Bielsko-Bia³a",159.31,163.03,160.54,158.91,155.1,151.72,153.02,155.41,153.23,157.21,152.58
"2462000","Powiat m.Bytom",93.91,99.62,104.67,104.6,104.34,104.44,103.37,98.43,95.11,94.09,93.52
"2463000","Powiat m.Chorzów",112.44,118.57,127.77,119.19,120.19,121.86,120.48,117.69,118.11,114.7,114.21
"2464000","Powiat m.Czêstochowa",122,125.07,123.65,124.19,121.5,119.87,122.01,120.76,119.99,117.7,117.1
"2465000","Powiat m.D¹browa Górnicza",129.49,134.35,137.23,134.83,138.49,138.51,137.5,136.11,131.52,137.13,133.42
"2466000","Powiat m.Gliwice",153.86,161.45,157.47,153.62,157.17,160.77,156.06,156.08,152.68,151.01,149.67
"2467000","Powiat m.Jastrzêbie-Zdrój",126.94,136.96,147.9,133.49,129.07,128.38,129.02,119.56,120.73,107.3,113.59
"2468000","Powiat m.Jaworzno",128.29,128.79,134.67,135.8,140.71,139.9,140.34,140.18,130.94,131.97,128.61
"2469000","Powiat m.Katowice",202.53,198.06,200.72,189.36,186.85,187,184.74,182.36,176.05,176.97,177.14
"2470000","Powiat m.Mys³owice",128.41,136.93,141.58,143.06,139.94,147.08,146.25,138.87,136.04,131.99,128.08
"2471000","Powiat m.Piekary Œl¹skie",110.27,111.65,116.69,116.28,115.2,116.66,116.66,116.34,112.67,113.15,108.06
"2472000","Powiat m.Ruda Œl¹ska",112.38,118.07,125.26,123.45,124.22,129.53,126.74,121.33,118.66,115.84,112.2
"2473000","Powiat m.Rybnik",122.65,131.3,140.66,131.57,128.61,132.49,130.94,126.24,121.43,119.8,117.27
"2474000","Powiat m.Siemianowice Œl¹skie",117.58,120.74,121.3,121.88,119.38,121.88,120.59,122.24,117.47,117.86,114.27
"2475000","Powiat m.Sosnowiec",128.44,134.59,133.97,131.8,131.58,130.12,128.18,126.21,122.75,121.82,120.17
"2476000","Powiat m.Œwiêtoch³owice",96.75,102,105.74,102.78,102.45,104.81,103.68,99.17,95.52,94.87,94.24
"2477000","Powiat m.Tychy",156.17,161.3,164.27,160.07,157.64,160.5,159.33,155.99,150.99,155.23,153.7
"2478000","Powiat m.Zabrze",102.39,111.36,116.21,113.93,115.45,115.48,114.55,109.43,106.83,103.13,100.78
"2479000","Powiat m.¯ory",110.66,116.84,117.76,116.33,123.84,129.66,128.08,124.56,116.08,115.29,110.48
"2601000","Powiat buski",46.63,46.74,49.99,51.36,53.04,52.05,52.03,52.76,53.08,51.52,52.73
"2602000","Powiat jêdrzejowski",41.15,41.28,45.32,47.53,47.23,49.42,47.67,47.11,47.45,48.62,49.15
"2603000","Powiat kazimierski",25.78,26.27,30.04,26.79,28.94,31.21,30.42,28.08,31.17,31.97,32.17
"2604000","Powiat kielecki",42.59,43.55,47.52,48.94,54.34,51.5,52.13,52.76,55.02,55.68,58.27
"2605000","Powiat konecki",45.27,46.39,48.06,49.03,51.33,50.15,50.97,50.21,48.54,49.15,49.79
"2606000","Powiat opatowski",40.43,37.7,46.38,41.38,45.17,47.29,44.19,44.1,42.33,41.92,45.62
"2607000","Powiat ostrowiecki",63.93,59.19,57.68,61.67,61.11,60.94,59.95,61.1,60.43,59.91,58.1
"2608000","Powiat piñczowski",39.57,41.32,42.79,42.13,44.73,45.18,45.93,47.53,48.25,49.08,49.46
"2609000","Powiat sandomierski",52.03,52.13,52.08,55.33,56.46,54.26,54.31,52.59,52.18,51.95,51.93
"2610000","Powiat skar¿yski",59.97,62.18,66.49,69.05,69.27,69.76,67.9,66.7,64.02,64.65,62.82
"2611000","Powiat starachowicki",58.79,57.34,56.85,56.93,59.42,59.7,60.6,60.84,60.91,61.29,60.87
"2612000","Powiat staszowski",61.5,53.05,68.97,60.57,55.22,55.94,55.33,54.73,54.2,54.03,58.27
"2613000","Powiat w³oszczowski",41.2,40.74,43.14,43.59,47.57,46.94,51.1,49.18,47.91,49.5,52.43
"2661000","Powiat m.Kielce",140.65,143.29,141.26,139.44,137.94,138.31,132.53,129.22,130.05,126.32,124.79
"2801000","Powiat bartoszycki",42.49,43.04,46.25,48.15,49.3,51.27,51.07,53.35,51.22,49.05,48.33
"2802000","Powiat braniewski",44.86,45.12,48.64,51.3,52.51,52.69,53.49,55.62,53.16,53.47,52.57
"2803000","Powiat dzia³dowski",51.21,49.06,48.85,51.84,53.18,54.99,54.19,55.64,54.38,54.8,54.83
"2804000","Powiat elbl¹ski",39.67,39.11,42.56,45.18,47.1,48.52,48.65,48.26,48.88,48.22,48.61
"2805000","Powiat e³cki",50.22,50.98,52.66,52.04,53.04,53.53,52.64,55.44,53.96,53.56,54.38
"2806000","Powiat gi¿ycki",59.35,57.94,59.89,61.79,65.5,65,60.39,60.74,60.87,61.98,60
"2807000","Powiat i³awski",55.09,52.53,53.32,55.82,56.05,56.75,57.85,58.96,60.33,61.37,62.05
"2808000","Powiat kêtrzyñski",46.45,47.44,50.56,48.98,51.59,54.52,53.62,51.55,50.64,49.7,50.51
"2809000","Powiat lidzbarski",43.54,44.45,45.88,48.46,50.16,50.1,51.31,52.27,50.74,49.73,50.89
"2810000","Powiat mr¹gowski",55.91,51.75,54.22,55.36,54.49,56.92,56.48,57.09,57.38,58.82,60.29
"2811000","Powiat nidzicki",43.05,40.46,41.26,42.62,44.33,44.03,44.61,45.27,43.39,45.32,44.33
"2812000","Powiat nowomiejski",36.87,35.9,38.29,37.36,39.45,40.52,41.08,43.16,44.01,43.84,44.79
"2813000","Powiat olecki",43.22,42.49,45.26,48.03,48.46,50.23,49.79,49.43,48.02,48.91,47.31
"2814000","Powiat olsztyñski",58.72,59.54,60.77,66.14,68.39,68.55,69.65,70.3,70.32,70.61,71.31
"2815000","Powiat ostródzki",50.06,53.24,50.88,52.89,54.34,54.51,53.52,55.84,56.98,57.68,56.8
"2816000","Powiat piski",41.84,41.69,43.08,45.04,44.49,45.45,45.4,45.68,45.76,46.77,47
"2817000","Powiat szczycieñski",46.65,47.86,49.28,51.04,51.15,54.3,53.44,54.72,52.93,53.51,51.16
"2818000","Powiat go³dapski",37.24,38.86,41.1,42.43,44.68,42.11,43.43,41.92,43.75,42.13,42.53
"2819000","Powiat wêgorzewski",40.21,41.34,44.63,48.15,49.5,50.75,50.45,48.48,48.69,49.43,49.73
"2861000","Powiat m.Elbl¹g",115.8,112.7,113.76,113.58,114.74,116.5,117,115.99,110.9,110.92,106.35
"2862000","Powiat m.Olsztyn",159.48,155.08,149.73,151.39,150.94,143.67,143.01,139.83,134.76,134.43,132.31
"3001000","Powiat chodzieski",66.2,65.99,74.23,71.4,71.73,71.07,68.06,68.84,67.76,77.24,76.08
"3002000","Powiat czarnkowsko-trzcianecki",52.34,53.61,54.48,54.84,56.38,58.43,59.23,60.35,60.78,60.95,60.7
"3003000","Powiat gnieŸnieñski",55.28,58.52,60.7,62.6,64.28,65.71,66.71,67.72,70.07,68.1,68.93
"3004000","Powiat gostyñski",67.57,69.05,72.84,75.43,77.27,70.15,63.32,71.43,84.99,70.75,74.15
"3005000","Powiat grodziski",55.58,54.04,59.48,58.92,61.14,61,63.82,68.68,68.1,68.31,68.85
"3006000","Powiat jarociñski",53.46,55.29,57.63,58.62,61.2,60.71,62.36,63.48,64.95,64.84,66.28
"3007000","Powiat kaliski",38.78,42.03,42.15,44.46,47.46,47.55,51.4,53.4,56.57,60.13,63.47
"3008000","Powiat kêpiñski",64.24,64.3,72.31,72.23,74.6,78.2,81.26,89.36,95.81,104.52,109.56
"3009000","Powiat kolski",47.65,48.31,49.23,52.84,54.77,53.72,55.91,56.4,58.38,56.99,56.19
"3010000","Powiat koniñski",44.28,46.14,51.41,50.62,52.69,52.96,51.45,53.78,55.15,52.23,53.25
"3011000","Powiat koœciañski",59.02,61.91,62.61,64.12,67.44,68.28,70.16,71.77,71.24,71.99,73.27
"3012000","Powiat krotoszyñski",51.85,54.73,54.85,56.76,62.44,62.77,69.03,69.74,67.44,69.31,68.31
"3013000","Powiat leszczyñski",48.67,53.89,53.41,57.16,58.49,58.38,62.41,62.05,61.74,64.18,66.84
"3014000","Powiat miêdzychodzki",57.05,54.41,57.36,55.81,63.73,58.37,57.87,62.32,64.14,66.09,63.54
"3015000","Powiat nowotomyski",70.57,71.23,74.73,75.49,75.79,76.25,76.94,78.97,78,79.46,80.28
"3016000","Powiat obornicki",63.54,67.1,62.4,62.9,65.3,65.24,65.28,65.72,67.29,68.38,71.31
"3017000","Powiat ostrowski",67.74,65.96,68.46,69.26,72.54,73.8,75.19,77.75,74,77.54,79.46
"3018000","Powiat ostrzeszowski",53.16,49.92,50.54,56.83,62.46,58.15,54.79,57.5,65.66,66.63,76.07
"3019000","Powiat pilski",79.79,76.42,81.41,73.71,76.25,80.72,79.3,76.04,74.24,75.07,74.22
"3020000","Powiat pleszewski",47.55,44.64,45.63,48.88,53.82,53,54.22,56.83,56.78,58.8,59.63
"3021000","Powiat poznañski",126.44,129.58,125.19,122.77,125.02,126.14,129.52,131.27,131.77,132.08,133.05
"3022000","Powiat rawicki",55.73,56.23,60.76,60.91,62.5,60.15,60.76,64.16,67.71,65.35,65.62
"3023000","Powiat s³upecki",47.54,47.45,50.74,51.73,55.11,54.14,54.35,56.37,58.1,57.9,59.6
"3024000","Powiat szamotulski",71.77,72.81,71.79,72.17,74.6,76.05,79.81,79.67,81.39,81.38,81.5
"3025000","Powiat œredzki",66.35,70,72.75,77.05,79.25,77.36,79.82,76.95,77.83,77.95,80.43
"3026000","Powiat œremski",66.01,68.28,69.05,69.07,71.54,72.57,71.19,71.96,73.24,74.74,79.39
"3027000","Powiat turecki",56.25,61.38,61.07,59.88,59.11,60.58,62.57,64.4,63.76,63.8,60.82
"3028000","Powiat w¹growiecki",46.63,48.36,50.54,51.35,52.29,54.93,55.49,56.59,58.41,57.46,58.25
"3029000","Powiat wolsztyñski",72.36,64.7,70.19,67.95,68.58,68,68.63,69.73,73.4,75.05,72.98
"3030000","Powiat wrzesiñski",62.38,65.32,65,64.51,69.57,69.22,69,73,79.9,77.26,81.09
"3031000","Powiat z³otowski",55.05,45.64,47.03,47.32,46.9,48.85,52.51,52.61,53.65,52.81,53.8
"3061000","Powiat m.Kalisz",124.79,122.99,124.27,130.93,124.29,122.97,123.83,136.81,139.17,134.68,140.48
"3062000","Powiat m.Konin",129.43,138.29,136.74,128.42,123.04,121,121.85,119.1,116.84,110.29,106.63
"3063000","Powiat m.Leszno",142.45,144.2,149.11,148.31,137.37,136.11,138.11,139.06,135.93,134.74,134.13
"3064000","Powiat m.Poznañ",220.46,215.21,205.82,198.89,197.76,194.32,194.25,195.64,193.65,192.36,193.23
"3201000","Powiat bia³ogardzki",48.23,49.59,52.15,52.7,52.76,52.77,53.27,54.04,54.22,53.64,54.02
"3202000","Powiat choszczeñski",42.22,44.67,46.37,47.66,48.91,51.15,51.41,50.49,50.82,50,49.65
"3203000","Powiat drawski",48.42,48.1,50.29,52.15,52.87,55.68,54.42,54.54,57.32,53.46,55.97
"3204000","Powiat goleniowski",60.05,65.13,65.62,66.59,66.92,69.07,70.97,70.35,72.54,72.51,74.52
"3205000","Powiat gryficki",52.5,52.13,53.35,56.45,54.98,55.17,56.83,57.55,56.21,57.84,57.37
"3206000","Powiat gryfiñski",53.82,56.05,56.83,57.97,58.41,59.53,59.54,57.18,58.09,58.39,57
"3207000","Powiat kamieñski",54.82,55.45,59.39,55.83,59.48,60.61,61.13,61.72,61.62,61.45,59.33
"3208000","Powiat ko³obrzeski",77.81,80.36,84.74,78.83,78.71,77.03,77.7,77.8,79.45,82.13,79.87
"3209000","Powiat koszaliñski",54.08,53.81,57.92,57.64,65.98,59.96,62.37,64.25,65.79,66.56,68.93
"3210000","Powiat myœliborski",51.64,51.24,55.28,53.96,56.02,56.55,56.3,56.18,59.16,56.35,56.92
"3211000","Powiat policki",117.16,112.88,110.33,108.27,108.62,112.95,120.34,114.31,123.2,120.21,118.18
"3212000","Powiat pyrzycki",41.63,42.97,44.72,45.21,45.16,45.65,46.26,46.97,45.93,46.49,46.04
"3213000","Powiat s³awieñski",46.57,43.69,47.84,48.53,52.48,52.94,53.53,54.54,55.85,54.35,53.43
"3214000","Powiat stargardzki",58.05,59.84,63.54,64.33,65.52,63.95,64,65.41,67.65,66.36,66.63
"3215000","Powiat szczecinecki",56.64,56.44,57.18,58.97,57.64,58.18,60.12,60.26,61.96,60.67,58.81
"3216000","Powiat œwidwiñski",46.22,48.46,51.63,51.8,52.7,55.32,54.85,55.5,57.99,54.86,54.06
"3217000","Powiat wa³ecki",53.47,54.35,56.69,56.62,58.1,59.35,62.33,59.06,58.25,58.82,60.27
"3218000","Powiat ³obeski",37.52,40.24,44.91,45.05,46.85,47.92,48.2,47.75,48.23,48.45,49.29
"3261000","Powiat m.Koszalin",141.41,133.99,132.43,131.54,128.9,128.93,126.54,126.39,124.03,122.96,122.31
"3262000","Powiat m.Szczecin",149.14,142.21,139.46,133.72,132.9,129.25,131.29,130.06,127.82,126.34,125.27
"3263000","Powiat m.Œwinoujœcie",108.07,106.4,112.58,109.01,110.63,112.32,114.29,118.24,111.07,110.98,105.42
